id,lat,long,name
6000,-18.197865389106084,-120.7353744426526,kkkm
6000,-18.24697002965921,-120.69526243957935,kkkm
6000,-18.29606398768763,-120.65512579355203,kkkm
6000,-18.34514722767685,-120.61496442457658,kkkm
6000,-18.394219714053428,-120.57477825256423,kkkm
6000,-18.44328141118619,-120.53456719733194,kkkm
6000,-18.492332283384833,-120.49433117860289,kkkm
6000,-18.54137229489964,-120.45407011599636,kkkm
6000,-18.590401409921693,-120.41378392904441,kkkm
6000,-18.639419592583348,-120.37347253717552,kkkm
6000,-18.68842680695691,-120.33313585972643,kkkm
6000,-18.73742301705531,-120.29277381593171,kkkm
6000,-18.786408186831263,-120.25238632493343,kkkm
6000,-18.835382280176965,-120.21197330577287,kkkm
6000,-18.88434526092342,-120.17153467739374,kkkm
6000,-18.933297092842164,-120.13107035864343,kkkm
6000,-18.9822377396437,-120.09058026827226,kkkm
6000,-19.031167164976612,-120.05006432492644,kkkm
6000,-19.080085332429118,-120.00952244715644,kkkm
6000,-19.128992205526032,-119.96895455341773,kkkm
6000,-19.177887747732775,-119.92836056205974,kkkm
6000,-19.22677192245011,-119.88774039133946,kkkm
6000,-19.27564469301894,-119.84709395940857,kkkm
6000,-19.324506022716182,-119.8064211843201,kkkm
6000,-19.373355874756534,-119.76572198402931,kkkm
6000,-19.422194212291192,-119.72499627639131,kkkm
6000,-19.471020998409173,-119.68424397915767,kkkm
6000,-19.519836196134257,-119.64346500998066,kkkm
6000,-19.568639768429225,-119.60265928641434,kkkm
6000,-19.617431678190886,-119.56182672590461,kkkm
6000,-19.66621188825232,-119.52096724580322,kkkm
6000,-19.714980361384217,-119.48008076335755,kkkm
6000,-19.763737060289298,-119.43916719571347,kkkm
6000,-19.812481947606994,-119.39822645991478,kkkm
6000,-19.861214985913364,-119.35725847290044,kkkm
6000,-19.90993613771712,-119.31626315151249,kkkm
6000,-19.95864536546217,-119.27524041248464,kkkm
6000,-20.00734263152743,-119.23419017245236,kkkm
6000,-20.056027898224478,-119.19311234794642,kkkm
6000,-20.10470112779994,-119.15200685538846,kkkm
6000,-20.153362282432607,-119.11087361110907,kkkm
6000,-20.202011324236498,-119.06971253132464,kkkm
6000,-20.25064821525675,-119.02852353215077,kkkm
6000,-20.299272917474045,-118.98730652960018,kkkm
6000,-20.34788539279857,-118.94606143958049,kkkm
6000,-20.396485603075213,-118.90478817789268,kkkm
6000,-20.44507351007969,-118.86348666023652,kkkm
6000,-20.493649075520455,-118.82215680220644,kkkm
6000,-20.542212261037253,-118.7807985192894,kkkm
6000,-20.59076302820207,-118.73941172686756,kkkm
6000,-20.639301338517434,-118.69799634021692,kkkm
6000,-20.68782715341674,-118.65655227451174,kkkm
6000,-20.736340434263962,-118.61507944481656,kkkm
6000,-20.78484114235429,-118.57357776608914,kkkm
6000,-20.83332923891237,-118.53204715318557,kkkm
6000,-20.881804685094323,-118.49048752084893,kkkm
6000,-20.930267441984807,-118.44889878372183,kkkm
6000,-20.978717470597985,-118.40728085633616,kkkm
6000,-21.027154731877967,-118.36563365311609,kkkm
6000,-21.075579186696828,-118.32395708838351,kkkm
